item_code,cluster_l1,cluster_l2,cluster_combined,description
4806520083006,0,0,0_0,NEUROZ (PREGABALIN) 75MG CAP
4806520083242,0,0,0_0,LQUIN (LEVOFLOXACIN) 500MG TAB
4806520350900,0,0,0_0,VENTOMAX (SALBUTAMOL) 2MG TAB
4806520350917,0,1,0_1,VENTOMAX (SALBUTAMOL) 4MG TAB
4806520351099,0,1,0_1,DM FUROSEMIDE 20MG TAB (DLI
4806520351105,-1,-1,-1_-1,FUSEDEX (FUROSEMIDE) 40MG TAB
4806520351167,0,0,0_0,PIROXICAM 20MG CAP
4806520351174,0,0,0_0,SYSTOCOR (PREDNISONE) 5MG TAB
4806520351563,0,0,0_0,ELICLOR (CEFACLOR) 250MG/5ML 60ML SYR
4806520352096,0,0,0_0,AGORAM (TRAMADOL) 50MG TAB
4806520352621,0,0,0_0,CLODIN (CLONIDINE) 75MCG TAB
4806520890208,0,0,0_0,BEWELL-C 500MG CAP 10s
4806520890307,0,1,0_1,BEWELL-C (ASCORBIC ACID) 500MG CAP
4806521160096,0,1,0_1,MAXIVENT (DOXOFYLLINE) 200MG TAB
4806521160102,0,1,0_1,MAXIVENT 400MG TAB
4806521160294,-1,-1,-1_-1,CO-ALTRIA TAB 10MG/5MG
4806521160317,0,1,0_1,WARIK (WARFARIN SODIUM) 2.5MG TAB
4806521160324,0,0,0_0,WARIK (WARFARIN SODIUM) 5MG TAB
4806521160508,0,0,0_0,RAZINE (RANOLAZINE) 500MG TAB
4806521160584,0,1,0_1,TAMPLUS (TAMSULOSIN + FINASTERIDE) 400MCG/5MG CAP
4806521160591,-1,-1,-1_-1,FENOSTAT (ATORVASTIN+FENOFIBRATE) 10MG/160MG TAB
4806521160782,-1,-1,-1_-1,ATENURIX (FEBUXOSTAT) 40MG FCT
4806521160799,0,0,0_0,ATENURIX FCT 80MG
4806521161147,-1,-1,-1_-1,FENOSTAT (ATORVASTIN+FENOFIBRATE) 20MG/160MG FC TAB
4806521161192,0,2,0_2,SYNACTIV (LEVOCETIRIZINE DIHCL + BETAMETHASONE) 5M/1MG TAB
4806521161215,0,1,0_1,CO-ALTRIA PED (MONTELUKAST/LEVOCETIRIZINE HCL) 5MG/2.5MG TAB
4806521161222,0,1,0_1,CO-ALTRIA PED 5MG/5ML TAB
4806521161307,0,1,0_1,DIMEZINE (DIMENHYDRINATE CINNARIZINE) 40MG/20MG TAB
4806521161628,0,1,0_1,NUROGESIC B (PREGABALIN + METHYLCOBALAMIN) 75MG/1500MCG CAP
4806521162434,0,0,0_0,MAXIVENT 200MG TAB
4806521190400,0,0,0_0,DARYL (METRONIDAZOLE) 125MG/5ML 60ML
4806521500014,-1,-1,-1_-1,ARTHRITE 150MCG 30s CAP
4806521900432,-1,-1,-1_-1,SPEEDA
4806521901620,0,0,0_0,TOBYN-D (TOBRA+DEXA) 3MG/ML EYE DROPS
4806521902856,0,0,0_0,BAROZIN (MUPIROCIN) 5G
4806522630642,0,0,0_0,INTERPHIL (IRBESARTAN) 300MG TAB
4806522631175,0,1,0_1,KALIUM DURULES 750MG TAB
4806522730083,0,0,0_0,DEOROX 450ML
4806522730090,0,0,0_0,DEOROX 225ML
4806522730144,0,0,0_0,DEOROX COLOR SAFE 450ML STRAWBERRY SCENT
4806522730151,0,0,0_0,DEOROX COLOR SAFE 225ML STRAWBERRY SCENT
4806522730335,0,0,0_0,CERES ULTRASCENT OIL MAX STRENGTH 55ML
4806522730526,0,0,0_0,VENUS CHARM TAWAS ACTIVE FOR MEN 40G
4806523110556,0,2,0_2,ZISTAM-A (AMBROXOL HCL + LEVOCETIRIZINE HCL) 75MG/5MG CAP
4806523201285,0,1,0_1,STIMMUPRO 250MG CAP
4806523246118,0,0,0_0,NEB KIT ACCUMAX
4806523301312,0,1,0_1,AXMEL (AMOXICILLIN TRIHYDRATE) 500MG CAP
4806523301350,0,0,0_0,AXMEL (AMOXICILLIN) 100MG 10ML DROPS
4806523301695,0,0,0_0,CEASCOL (CARBOCISTEINE) 250MG/5ML SYR 60ML
4806523301787,0,0,0_0,CEASCOL (CARBOCISTEINE) 125MG 60ML
4806523301794,0,0,0_0,EXEL (CEFALEXIN) 125MG/5ML SUSP 60ML
4806523301800,0,1,0_1,CEASCOL (CARBOCISTEINE) 500MG CAP
4806523301855,0,0,0_0,EXEL (CEFALEXIN) 100MG/5ML DROPS 10ML
4806523301879,0,0,0_0,EXEL (CEFALEXIN) 250MG SUSP 60ML
4806523301992,0,1,0_1,CIPRODIN-FC (CIPROFLOXACIN) 500MG TAB
4806523302067,0,1,0_1,KATHREX (COTRIMOXAZOLE) 960MG TAB
4806523302173,0,0,0_0,MOTIREX (LOPERAMIDE) CAP
4806523302210,0,1,0_1,MYREFEN (MEFENAMIC ACID) 500MG CAP
4806523302241,0,1,0_1,FLAGEX (METRONIDAZOLE) 500MG TAB
4806523302265,0,0,0_0,MYCLOSIL (METOCLOPROMIDE) 10MG TAB
4806523302289,0,1,0_1,LEUKOREX (MONTELUKAST SODIUM) 10MG FC TAB
4806523302456,0,0,0_0,COLDREX-PPA 60ML SYR
4806523302500,0,1,0_1,VENTREX-G (SALBUTAMOL + GUAIFENESIN) 2MG/100MG CAP
4806523302517,0,0,0_0,VENTREX-G 2MG/100MG CAP
4806523302562,0,1,0_1,#EXP2025-08-31
4806523302593,-1,-1,-1_-1,MYMET (METFORMIN) 500MG TAB
4806523302685,0,0,0_0,CETIREX (CETIRIZINE) 10MG/ML 10ML DROPS
4806523302708,0,0,0_0,CETIREX (CETIRIZINE) 5MG/5ML SYRUP 60ML
4806523303064,0,1,0_1,ALLUPREX (ALLOPURINOL) 300MG TAB
4806523303071,0,1,0_1,ALLUPREX (ALLOPURINOL) 300MG TAB
4806523303088,-1,-1,-1_-1,CLIN-GEN (CLINDAMYCIN) 300MG CAP
4806523303095,0,1,0_1,MYDOXY (DOXYCYCLINE) 100MG CAP
4806523340564,-1,-1,-1_-1,ZUNAMYN (SULTAMICILLIN) 750MG TAB
4806523430074,0,0,0_0,CEFUROX (CEFUROXIME) 500MG TAB
4806523430104,0,0,0_0,CEFUROX (CEFUROXIME) 250MG/5ML 50ML
4806523430418,0,0,0_0,IMATET (TETANUS TOXOID) 0.5 AMP
4806523430425,0,0,0_0,SHARJVAX (TETANUS ANTITOXIN) 15000IU AMP
4806523430715,0,0,0_0,SPASMOSON (HYOSCINE-N BUTYLBROMIDE) 20MG/ML AMP
4806523431316,0,0,0_0,APULDON (DOMPERIDONE) 10MG
4806523431330,0,0,0_0,HYPHEN (DIPHENHYDRAMINE HCL) 50MG/ML 1ML AMP
4806523435680,0,1,0_1,XYVEEMOX (CO-AMOXICLAV) 625MG TAB
4806523985390,0,0,0_0,HOT WATER BAG 1L
4806524140149,0,0,0_0,AMBIMAX (AZITHROMYCIN) 500MG CAP
4806524140385,0,0,0_0,MEDI CLEAN FACE MASK
4806524140620,0,0,0_0,SALBUMIN (SALBUTAMOL SULFATE) 100MCG/ACTUATION
4806524140941,0,1,0_1,PHILCLOX (CLOXACILLIN) 500MG CAP
4806524141092,0,1,0_1,PHILSTAT (SIMVASTATIN) 20MG FILM COATED TAB
4806524141108,-1,-1,-1_-1,PHILSTAT (SIMVASTATIN) 10MG F.C TAB
4806524141740,0,0,0_0,DOXYPERL(DOXYCYCLINE) 100MG CAP
4806524142327,0,2,0_2,OMEPHIL-20 (OMEPRAZOLE) 20MG CAP
4806524142822,0,0,0_0,SURE-GUARD GAUZE BANDAGE ROLL 4X10
4806524142891,0,1,0_1,MULTIVIT-PLUS (MULTIVITAMINS) CAP
4806524143348,-1,-1,-1_-1,CALCITROL 500 1250MG/250IU TAB
4806524143508,0,0,0_0,MOHSIDEX (DEXAMETHASONE) 2ML AMP
4806524144123,0,2,0_2,UROMID (FUROSEMIDE) 40MG TAB
4806524144239,0,0,0_0,SURE-GUARD ELASTIC BANDAGE 10X5
4806524144246,0,0,0_0,ELASTIC BANDAGE 15CMX5M
4806524144772,0,0,0_0,SURE-GUARD URINE BAG 2L
4806524144888,0,0,0_0,SURE-GUARD STERILE LATEX GLOVES 6.5 PAIR
4806524145137,0,0,0_0,SURE-GUARD BURETTE-TYPE INFUSION SET/SOLUSET 150ML
4806524145212,0,0,0_0,NASAL OXYGEN CANNULA ADULT (SURE-GUARD
4806524145649,0,0,0_0,SURE-GUARD DISPOSABLE SYRINGE 1CC
4806524145663,-1,-1,-1_-1,SURE-GUARD DISPOSABLE SYRINGE 3CC
4806524145687,0,0,0_0,SURE-GUARD DISPOSABLE SYRINGE 5CC
4806524145700,0,2,0_2,SURE-GUARD SYRINGE DISPOSABLE 10CC
4806524145984,0,1,0_1,GAUZE PAD 2X2 8 PLY (SUREGUARD
4806524146776,0,1,0_1,LOSAAR (LOSARTAN) 100MG TAB
4806524146813,0,1,0_1,E PRIME GOLD 1000MG CAP
4806524147254,-1,-1,-1_-1,GLYCEMET (METFORMIN HYDROCHLORIDE) 500MG TAB
4806524147391,-1,-1,-1_-1,REVITAPLEX (VITAMIN B1 + B6 + B12) TAB
4806524147803,-1,-1,-1_-1,PHILPRIN (ASPIRIN) 80MG FC TAB
4806524147926,0,0,0_0,DIACURE (LOPERAMIDE) 2MG CAP
4806524147988,0,1,0_1,AMBICAL PLUS (CALCIUM+CHOLECALCIFEROL) 500MG/200IU TAB
4806524148800,0,1,0_1,PHILPARA (PARACETAMOL) 500MG TAB
4806524149036,-1,-1,-1_-1,IMMUMAX (ASCORBIC ACID +ZINC) 500MG/10MG CAP
4806524149074,-1,-1,-1_-1,FREDTOR (ATORVASTATIN) 10MG TAB
4806524149203,0,0,0_0,SURE-GUARD LATEX SURGICAL GLOVES 8.0 PAIR
4806524149777,0,0,0_0,ALCOHOL SWAB 100&#039;S (SURE-GUARD
4806524149845,0,2,0_2,DUO-GESIC (PARACETAMOL/TRAMADOL) 325MG/37.5MG TAB
4806524772517,0,0,0_0,MUM-2-B GOLD (VITAMINS + MINERAL W/ OMEGA 3) CAP
4806524780192,0,0,0_0,FUNGINIL-K (KETOCONAZOLE) 20MG/G 15G
4806524780321,0,0,0_0,TAMSULIN-XL (TAMSULOSIN HYDROCHLORIDE) 400MCG CAP
4806524781014,0,0,0_0,SOCORRO-5 (ISOSORBIDE DINITRATE) 5MG TAB
4806524781588,-1,-1,-1_-1,AZIPRIME (AZITHROMYCIN) 500MG
4806524783551,0,1,0_1,GERDSOL (RABEPRAZOLE SODIUM) 20MG
4806524786057,-1,-1,-1_-1,ESSELOGUE (KETOANALOGUES+ESSENTIAL AMINO ACID
4806524787047,0,1,0_1,SORBANCE-5 (ISOSORBIDE DINITRATRE) 5MG TAB
4806524789416,-1,-1,-1_-1,SORBANCE-10 (ISOSORBIDE DINITRATE) 10MG
4806524796841,0,0,0_0,TOBRIN (TOBRAMYCIN) 5ML
4806524840018,0,1,0_1,LANOXIN (DIGOXIN) TAB 0.25MG
4806524840100,-1,-1,-1_-1,ALDOMET 250MG TAB
4806524840148,-1,-1,-1_-1,CECLOR DS (CEFACLOR) 250MG/5ML 60ML SUSP
4806524840254,0,0,0_0,KWELL (PERMETHRIN) 10MG/ML SHAMPOO
4806524840292,0,0,0_0,KWELL (PERMETHRIN) 10MG/ML SHAMPOO
4806525171937,0,1,0_1,EVAMIN( AMINO ACIDS+MULTIVITAMINS+MINERALS) CAP
4806525173412,0,0,0_0,ESOMETOR 4 (ESOMEPRAZOLE) 40MG DR CAP
4806525175522,-1,-1,-1_-1,DYDROGEST (DYDROGESTERONE) 10MG TAB
4806525175584,0,1,0_1,TRANAMIC (TRANEXAMIC ACID + MEFENAMIC ACID) 500MG/250MG TAB
4806525250175,0,0,0_0,EQUISINE MOIST (HYPROMELLOSE) EYE DROPS
4806525870083,0,0,0_0,RAHMACIN (CLARITHROMYCIN) 500MG FC TAB
4806525870120,0,0,0_0,#EXP2026-07-30
4806525870267,0,1,0_1,XOPRAZOLE PLUS (OMEPRAZOLE) 40MG CAP 70&#039;S
4806526078037,-1,-1,-1_-1,CHOCO EGG
4806526290507,0,0,0_0,PARTNERS DISP SYRINGE 1CC
4806526294451,-1,-1,-1_-1,PREGNANCY TEST KIT
4806526296769,0,0,0_0,PARTNERS ELASTIC BANDAGE 2X5
4806526296800,0,1,0_1,GAUZE PAD 2X2 (PARTNERS
4806526296806,0,1,0_1,GAUZE PAD 2X2 (PARTNERS
4806526296813,-1,-1,-1_-1,GAUZE PAD 3X3 STERILE (PARTNERS
4806526296820,-1,-1,-1_-1,GAUZE PAD 4x4 STERILE (PARTNERS)(4X4X8
4806526297490,0,0,0_0,HOT WATER BAG 500ML
4806526298176,-1,-1,-1_-1,PARTNERS GLUCOSE STRIPS 25&#039;S GLM-73
4806526298695,0,0,0_0,"ICEBAG 6"""
4806526298701,0,0,0_0,"PARTNERS ICE BAG 9"""
4806526298725,0,0,0_0,PARTNERS SURGICAL TAPE 1/2INX10YDS
4806526299821,0,0,0_0,PARTNERS PEDIATRIC URINE COLLECTOR STERILE 100ML
4806526300428,-1,-1,-1_-1,PARTNERS NEBULIZER
4806526300459,0,0,0_0,PARTNERS BREAST PUMP GLASS
4806526304730,-1,-1,-1_-1,PARTNERS BLOOD GLUCOMETER CBPC-73
4806526304747,-1,-1,-1_-1,PARTNERS GLUCOSE STRIPS 25&#039;S CBPC-73
4806526306529,-1,-1,-1_-1,PARTNERS NEBULIZER
4806526660317,-1,-1,-1_-1,PRESARTAN-100 (LOSARTAN POTASSIUM) 100MG FC TAB
4806527190394,0,0,0_0,INFAMIX (MEFENAMIC ACID) 50MG 60ML SUSP
4806527190431,0,0,0_0,TEMPAID 125MG/5ML 60ML SYR
4806527191285,0,1,0_1,OFPLEMED (VITEX NEGUNDO L LAGUNDI LEAF) 300MG TAB
4806527191582,0,1,0_1,BIOGIC (PARACETAMOL) 500MG TAB
4806527192022,-1,-1,-1_-1,BETTER C (ASCORBIC ACID ) 500MG TAB
4806527192664,0,0,0_0,ENOCEE (ASCORBIC ACID) 500MG TAB
4806527193722,-1,-1,-1_-1,AWANAY FORTE (SAMBONG) 500MG TAB
4806527193784,0,1,0_1,OFPLEMED FORTE (VITEX NEGUNDO L LAGUNDI LEAF) 600MG TAB
4806527193951,0,0,0_0,BETASOL (POVIDONE IODINE) 15ML
4806527194125,0,0,0_0,Z-LODIPEX (AMLODIPINE BESILATE) 10MG TAB
4806527194330,0,1,0_1,VN2 (SALBUTAMOL SULFATE) 2MG TAB
4806527201342,0,1,0_1,MULTICAPS
4806527201373,-1,-1,-1_-1,MULTI VITA (MULTIVITAMINS) CAP
4806527650256,0,0,0_0,BIODOL (PARACETAMOL) 125MG/5ML SUSP ORANGE 60ML
4806527650263,0,0,0_0,BIODOL (PARACETAMOL) 250MG/5ML SUSP 60ML
4806527650270,-1,-1,-1_-1,RETABION ( B-COMPLEX) TAB
4806527651277,0,0,0_0,RETAPRIL (CAPTOPRIL) 25MG TAB
4806527651321,0,1,0_1,APPENTANYX (BUCLIZINE HCL+B-COMPLEX+IRON) CAP
4806528040483,0,0,0_0,GASTIIN (MOSAPRIDE CITRATE) 15MG
4806528040490,-1,-1,-1_-1,LEVOTICS CR (LEVODROPROPIZINE) 90MG TAB
4806528271023,0,1,0_1,TAXIM-O (CEFIXIME) 400MG TAB
4806528271030,0,0,0_0,DOXOKEM (DOXOFYLLINE) 400MG TAB
4806528271238,0,1,0_1,SWICH (CEFPODOXIME PROXETIL) 200MG TAB
4806528271337,-1,-1,-1_-1,ALCLAV NEO (CO-AMOXICLAV) 625MG TAB
4806528380015,0,1,0_1,ROSUSTAT 10 FC TAB
4806528380046,0,2,0_2,COXBITOR-200 (CELECOXIB) 200 CAP
4806528380084,0,0,0_0,COXBITOR-400 CAP
4806529430016,0,0,0_0,MELMAG (ALUMINUM MAGNESIUM HYDROXIDE) 200MG/100MG 120ML SUSP
4806529430146,0,1,0_1,MARLUXYN MG CAP
4806529430245,0,0,0_0,DICYCLOVERINE 10MG/5ML 60ML
4806529430269,0,0,0_0,HISTAZYN (DIPHENHYDRAMINE) 50MG CAP
4806529430276,0,0,0_0,MONPHEVIN (ERYTHROMYCIN) 200MG/5ML 60ML SUSP
4806529430337,-1,-1,-1_-1,FERLUM PLUS (FERROUS SULFATE + FOLIC ACID) 186MG/400MCG CAP
4806529430498,-1,-1,-1_-1,HANIZYN (MULTIVITAMINS + IRON) CAPSULE
4806529430528,0,0,0_0,LUMAR ORS 6G SACHET ORANGE
4806529430580,0,0,0_0,MILGESIC (PARACETAMOL) 100MG/ML 15ML DROPS
4806529430696,0,0,0_0,MELMAG 200/100MG TAB
4806529431112,0,1,0_1,COUXIN (AMBROXOL HCI) 30MG TAB
4806529431198,0,0,0_0,DIASOL-75 ORS SACHET
48065294312259,-1,-1,-1_-1,OSTEOFREE (CALCIUM CARBONATE ) 500MG TAB
4806529490058,0,1,0_1,CORT 20MG TAB
4806529600563,-1,-1,-1_-1,SEMITHINE 200MG/200MG/25MG TAB
4806529600747,-1,-1,-1_-1,XIMEBAC (CEFXIME TRIHYDRATE) 100MG/5ML 60ML
4806529600785,0,1,0_1,XIMEBAC (CEFXIME TRIHYDRATE) 20MG/ML 10ML
4806529630171,0,1,0_1,D3 INTENSE (CHOLECALCIFEROL) 2000IU DISPERSIBLE TAB
4806529630270,-1,-1,-1_-1,NUROPAT (ALPHA LIPOIC ACID + BENFOTIAMINE + PYRIDOXINE HCL + INOSITOL + LUTEIN + FOLIC ACID + ZEAXAN
4806529630348,0,0,0_0,L-ZINEX DUO (MONTELUKAST LEVOCETIRIZINE HCL) 2.5MG/4MG PER 5ML 60ML
4806529630379,-1,-1,-1_-1,FOPEN (ETORICOXIB) 120MG
4806529630393,-1,-1,-1_-1,CEFUCLAV (CEFUROXIME AXETIL + CLAVULANATE POTASSIUM) 500MG/125MG FC TAB
4806529710057,0,1,0_1,GETZAR (LOSARTAN POTASSIUM) 50MG TAB
4806529710118,0,0,0_0,STARCOX (ETORICOXIB) 90MG TAB
4806529710125,0,0,0_0,STARCOX (ETORICOXIB) 120MG TAB
4806529710293,0,1,0_1,PANTO PLUS (PANTOPRAZOLE + DOMPERIDONE) 40MG/30MG TAB 30&#039;S
4806529980160,0,0,0_0,DOK HERBAL COFFEE 9 IN 1
4806529980177,0,0,0_0,DOK HERBAL COFFE 15 IN 1
4806529980184,0,0,0_0,DOK HERBAL COFFE 21 IN 1
4806530220514,0,1,0_1,AMLOFAR (AMLODIPINE) 5MG TAB
4806530220781,0,1,0_1,DOXOFAR (DOXOFYLLINE) 400MG TAB
4806530221320,-1,-1,-1_-1,URSOKON (URSODEOXYCHOLIC ACID) 250MG CAP
4806530840071,0,1,0_1,MYONAL TAB
4806530870108,0,0,0_0,DIGITAL THERMOMETER (INDOPLAS
4806530871181,0,0,0_0,INDOPLAS 3CC SYRINGE
4806530871211,0,0,0_0,INDOPLAS DISP SYRINGE 1CC
4806530875189,0,0,0_0,INDOPLAS SYRINGE 20CC
4806530876353,0,2,0_2,INDOPLAS KN95 FACE MASK
4806531820744,0,0,0_0,BACIFLORA PROBIOTIC DIETARY SUPP 5ML
4806532560014,0,1,0_1,CAD3 FS 600MG/200IU TAB
4806532560144,0,0,0_0,NASATAPP 6.25MG 15ML
4806532560151,0,0,0_0,NASATAPP SYRUP 12.5MG 60ML
4806532560199,-1,-1,-1_-1,NEOPRED 20MG/5ML 60ML SYRUP
4806532560229,-1,-1,-1_-1,FOLIDYN (FOLIC ACID) 5MG CAP
4806532560243,0,0,0_0,MICROPIL (NORETHISTERONE+ ETHINYL ESTRADIOL) 400MCG/35MCG 21s TAB
4806532560267,0,1,0_1,GLUCOST R (ORS) 2.05G
4806532560274,0,1,0_1,PRENAREX PLUS (MULTIVITIMINS+FOLIC ACID+IRON) CAP
4806532560489,0,0,0_0,NASATAPP NO DROWSE (PARACETAMOL + PHENYLEPHRINE HYDROCHLORIDE) 500MG/25MG TAB
4806532940090,0,0,0_0,ZIROLAC (KETOROLAC TROMETAMOL) 30MG/MG IV
4806533600108,0,0,0_0,HYPHEN (DIPHENHYDRAMINE) 50MG/ML AMP
4806533600337,0,0,0_0,GENTACARE (GENTAMICIN) 80MG/2ML (40MG/ML) I.M./I.V.
4806533600655,0,0,0_0,K-ZOL (KETOCONAZOLE) 20MG/G CREAM 5G
4806533601099,0,1,0_1,EMETIL-10 (DOMPERIDONE) 10MG TAB
4806533601433,0,2,0_2,GRABALIN (PREGABALIN) 75MG CAP
4806533601495,0,0,0_0,KURT 10MG/G(1%W/W) TOPICAL CREAM
4806533601525,0,0,0_0,SILDIAZ (SILVER SULFADIAZINE) 10MG/G 1% 20G
4806533601754,0,0,0_0,ENPLEX-B (VITAMIN B COMPLEX) AMP
4806533602140,-1,-1,-1_-1,GRABALIN (PREGABALIN) 75MG CAP
4806533602188,0,2,0_2,SALBUTAMOL (INHALIN-NEB) 1MG/ML (2.5MG/2.5ML
4806533602195,-1,-1,-1_-1,RETADILOL (CARVEDILOL) 6.25MG TAB
4806533602218,0,0,0_0,KETSOKANT (KETOKONAZOLE) 20MG/G 15G CREAM
4806533602263,0,1,0_1,MERIDON (DOMPERIDONE) 10MG FC TAB
4806533602355,-1,-1,-1_-1,RETAVASC- 5 (AMLODIPINE) 5MG TAB
4806533602362,-1,-1,-1_-1,RETAVASC (AMLODIPINE) 10MG TAB
4806533602379,-1,-1,-1_-1,RETASAR (LOSARTAN POTASSIUM) 50MG
4806533602836,0,0,0_0,RETACONAZOL 15G CREAM
4806533602843,0,0,0_0,RETAPROBAN (MUPIROCIN) 5G OINTMENT
4806533603000,0,0,0_0,COBELUXI -457 (CO-AMOXICLAV) 457MG 5ML 70ml
4806533943816,0,0,0_0,TODEMAX(TOBRAMYCIN DEXAMETHASONE) 3MG/1MG PER ML 5ML
4806534570066,-1,-1,-1_-1,MERIDON (DOMPERIDONE) 10MG FC TAB
4806534570240,-1,-1,-1_-1,CETRINOVA
4806534570264,-1,-1,-1_-1,MEDICOLINE (CITICOLINE) 500MG TAB
4806534570301,0,2,0_2,NOVAFLORA (BACILLUS CLAUSII0 2BILLION CFU/5ML
4806534570363,0,1,0_1,CITICURE (CETIRIZINE) 10MG TAB
4806534570493,-1,-1,-1_-1,CLOPEGEN (CLOPIDOGREL) 75MG FCT
4806534570660,0,1,0_1,FOLINOVA (FOLIC ACID) 5MG TAB
4806534570691,0,0,0_0,ETORINOV (ETORICOXIB) 120MG TAB 30&#039;S
4806534571179,0,0,0_0,GOCLAV-625MG (CO-AMOXICLAV
4806534770008,0,1,0_1,DANZEDIN (SERRAPEPTASE) 80000 EC TAB
4806535150083,0,0,0_0,TAPDIN (METHIMAZOLE) 20MG TAB
4806537640193,0,0,0_0,ACELIFE (PARACETAMOL) 150MG/ML AMPS
4806537860010,-1,-1,-1_-1,FENOCEED (FENOFIBRATE) 160MG CAP
4806538080059,0,0,0_0,NUVERT (BETAHISTINE HCL) 16MG FC TAB
4806538080066,0,1,0_1,BELCETRA (PARACETAMOL/TRAMADOL) 325/37.5MG TAB
4806538370075,0,1,0_1,FIRSTMED ROSUVASTATIN 10MG TAB
4806542149104,0,1,0_1,FREDTOR (ATORVASTATIN) 40MG TAB 100&#039;s
4806789010201,0,0,0_0,FISSAN FOOT DEODORANT POWDER 50G
4806789442170,0,0,0_0,ESKINOL PAPAYA SMOOTH GLOW FACIAL DEEP CLEANSER 75ML
4806789446826,0,0,0_0,MASTER ACTIVE WHITENING DEEP CLEANSER 70ML
4807770120206,0,1,0_1,NISSIN WAFER CHOCOLATE 10G
4807770120244,0,0,0_0,NISSIN WAFER VANILLA 10G
4807770121326,0,0,0_0,MONDE MAMON CLASSIC 40G
4807770271168,0,0,0_0,LUCKY ME BATCHOY 40G
4807770271175,0,0,0_0,LUCKY ME MINI BULALO
4807770271342,0,0,0_0,LUCKY ME CHICKEN MAMI 39G
4807770271519,0,0,0_0,LUCKY ME CHICKEN SOTANGHON 28G
4807770272653,0,0,0_0,LUCKY ME MINI JJAMPPONG
4807770273612,0,0,0_0,LUCKY ME SPICY BULALO 40GLUCKY ME SPICY BULALO 40G
4807770273810,0,0,0_0,LUCKY ME SPICY BATCHOY
4807770274169,0,0,0_0,LUCKY ME LOMI 40G
4807770274435,0,0,0_0,LUKY ME SEA TONKO 45G
4807788048462,-1,-1,-1_-1,DIATABS CAP
4807788050236,0,2,0_2,DUAVENT P-NEB 500MCG
4807788056402,-1,-1,-1_-1,FUNZELA (FLUCONAZOLE) 150MG TAB
4807788058034,0,0,0_0,FERLIN DROPS 15ML
4807788058850,0,0,0_0,UH FERSULFATE IRON 65MG TAB
4807788067067,0,1,0_1,HEMOSTAN 500MG CAP
4807788079466,-1,-1,-1_-1,KREMIL S (ALUMINUM HYDROXIDE + MAGNESIUM HYDROXIDE + SIMETICONE) TAB
4807788107947,0,0,0_0,KASTAIR (MONTELUKAST) 10MG TAB
4807788150257,0,0,0_0,THERABLOC (ATENOLOL) 50MG TAB
4807788172440,0,1,0_1,ATEPROS 5MG TAB
4807788219336,0,1,0_1,HYDRITE (ORAL REHYDRATION SALTS) SACHET UNFLAVORED
4807788294081,0,0,0_0,DIATABS (LOPERAMIDE) 5+1 CAP
4807788309082,0,2,0_2,KREMIL-S 5+1
4807788321084,0,2,0_2,IMMUNPRO 500MG/10MG TAB 7+1
4807788331083,-1,-1,-1_-1,BIOGESIC 500MG TAB 8+2 PROMOPACK
4807788400536,0,1,0_1,VANEULAR (VIT. B-COMPLEX) TAB
4807788401465,0,0,0_0,APPEBON W/ IRON CAP
4807788401915,-1,-1,-1_-1,AMOCLAV (CO-AMOXICLAV)625MG TAB
4807788402059,0,1,0_1,CEFALIN (CEFALEXIN) 500MG CAP
4807788402172,0,0,0_0,GLUBITOR OD (GLICLAZIDE) 30MG TAB
4807788402202,-1,-1,-1_-1,GLUMET (METFORMIN HCI) 500MG TAB
4807788402226,0,1,0_1,ASPILETS (ASPIRIN) 80MG TAB
4807788402646,-1,-1,-1_-1,SOLMUX (CARBOCISTEINE) 500MG CAP
4807788403261,0,0,0_0,KREMIL S (ALUMINUM HYDROXIDE MAGNESIUM HYDROXIDE SIMETHICONE) 178MG/233MG/30MG 4&#039;S
4807788403360,0,1,0_1,VESTAR (TRIMETAZIDINE) 35MG TAB
4807788403469,0,1,0_1,ASPILETS-EC (ASPIRIN) 80MG
4807788404275,0,1,0_1,TROMBOCIL 50MG TAB
4807788404282,-1,-1,-1_-1,TROMBOCIL 100MG TAB
4807788405043,0,1,0_1,CONZACE CAP
4807788406019,0,1,0_1,DAZOMET (METRONIDAZOLE) 500MG TAB
4807788407375,-1,-1,-1_-1,DOLFENAL (MEFENAMIC ACID) 500MG
4807788408853,-1,-1,-1_-1,ALNIX (CETIRIZINE) 10MG TAB
4807788409782,0,0,0_0,XELENT (CEFACLOR) 125MG/5ML SUSP 60ML
4807788410016,0,0,0_0,ENERVON 30s TAB
4807788410023,0,2,0_2,ENERVON TAB FOIL 1&#039;S
4807788410566,0,1,0_1,KLAZ OD (CLARITHROMYCIN) 500MG ER TAB
4807788410603,0,2,0_2,HYDRITE GRANULES (APPLE) SAC
4807788411877,0,0,0_0,TERGECEF 20MG/ML 10ML DROPS
4807788411891,-1,-1,-1_-1,TERGECEF (CEFIXIME) 100MG/5ML 60ML SUSP
4807788411914,-1,-1,-1_-1,TERGECEF (CEFIXIME) 200MG CAP
4807788411938,0,0,0_0,HIMOX 250MG SUSP 60ML
4807788411945,0,0,0_0,HIMOX (AMOXICILLIN) 250MG 105ML SUSP
4807788412584,0,2,0_2,MUPICIN OINTMENT 5G
4807788413321,0,0,0_0,PEDIAMOX (AMOXICILLIN) 100MG/ML 10ML
4807788413338,0,0,0_0,PEDIAMOX (AMOXICILLIN) 250MG/5ML SUSP 60ML
