medicine,qty,sales,profit,discount,discount_pct,profit_margin,discount_efficiency
APROVASC (IRBESARTAN+ AMLODIPINE) 300MG/10MG TAB,25.0,1035.0,-15.75,0.2,0.019319938176197836,-1.5217391304347827,124.99937500312498
DECOLGEN NO DROWSE (PHENYLEPROPANOLAMINE HCI + PARACETAMOL,5.0,39.6,3.15,0.04,0.10090817356205853,7.954545454545454,124.99687507812304
TELDRA (TELMISARTAN) 40MG TAB,646.0,6939.4,608.6,5.2,0.07487832272557095,8.770210681038709,124.23074534024127
AMLOSAPH (AMLODIPINE) 10MG TAB,595.0,952.0,785.4,4.800000000000001,0.5016722408026757,82.5,123.95830750868592
PROVASC 10 (AMLODIPINE BESILATE) 10MG TAB,568.0,6475.2,312.4,4.6000000000000005,0.07098984536559771,4.824561403508771,123.47823402647084
CAD3 FS 600MG/200IU TAB,74.0,461.76,-19.240000000000002,0.6000000000000001,0.12976901116013498,-4.166666666666667,123.33312777812034
FENOSTAT (ATORVASTIN+FENOFIBRATE) 20MG/160MG FC TAB,74.0,1598.4,-284.92,0.6000000000000001,0.0375234521575985,-17.825325325325323,123.33312777812034
CLOXANE (CLOXACILLIN) 500MG CAP,98.0,647.14,371.34000000000003,0.8,0.12346822236626849,57.38171029452669,122.4998468751914
CALCIUM CARBONATE 500MG,292.0,537.28,362.08,2.4000000000000004,0.4447079750963535,67.3913043478261,121.66661597224332
FEBUMAX 40MG TAB,146.0,1512.56,563.56,1.2000000000000002,0.07927280414332524,37.25868725868725,121.66656527786226
MAXIVENT (DOXOFYLLINE) 200MG TAB,145.0,1520.28,259.43,1.2000000000000002,0.07887057338906855,17.064619675322966,120.83323263897279
SALBUTAMOL (INHALIN-NEB) 1MG/ML (2.5MG/2.5ML,24.0,360.0,252.0,0.2,0.055524708495280406,70.0,119.99940000299998
SEREMAX FORTE (PREGABALIN + MECOBALAMIN + ALPHA LIPOIC ACID) 75MG/750MCG/100MG CAP,666.0,22269.96,-2609.1600000000003,5.6000000000000005,0.025139659788575467,-11.716051578000142,118.9285501913303
VITAPLEX-B (VITAMIN B-COMPLEX) 300MG/100MG/100MCG CAP,95.0,531.6,208.6,0.8,0.15026296018031557,39.24003009781791,118.74985156268554
MELANOV 60 (GLICLAZIDE) 60MG,95.0,676.76,306.26,0.8,0.118070724363894,45.25385661091081,118.74985156268554
CALCIUMADE (CALCIUM + VITAMIN + MINERALS) TAB,299.0,2629.65,-8705.72,2.52,0.0957384971335438,-331.0600269997908,118.65074656716405
PTERIN 2.5MG TAB 100&#039;S,70.0,613.45,-74.65,0.5900000000000001,0.09608494560614944,-12.168880919390332,118.64386670531064
STRESSTABS WIRON TAB,142.0,1250.23,-195.37,1.2000000000000002,0.09589030149508963,-15.626724682658391,118.33323472230438
WARIK (WARFARIN SODIUM) 2.5MG TAB,235.0,3349.2000000000003,-725.7,2.0,0.059680114585819996,-21.66786098172698,117.49994125002937
MEPTIN (PROCATEROL HYDROCHLORIDE) 25MG TAB,94.0,1040.8,-163.34,0.8,0.07680491551459294,-15.69369715603382,117.49985312518358
FORMET (METFORMIN) 500MG TAB,350.0,503.55,256.1,3.0,0.5922416345869115,50.8589017972396,116.66662777779074
TRIMEP-2 (GLIMEPIRIDE) 2MG FC TAB,70.0,140.0,71.4,0.6000000000000001,0.42674253200568996,51.0,116.66647222254628
STRESSTABS W/ IRON TAB,69.0,607.2,-21.39,0.6000000000000001,0.09871668311944717,-3.5227272727272725,114.99980833365275
RETAVASC (AMLODIPINE) 10MG TAB,510.0,736.04,440.24,4.44,0.5996110630942092,59.811966740938,114.86483899440562
MULTIVIT-PLUS (MULTIVITAMINS) CAP,275.0,558.06,396.01,2.4000000000000004,0.4282196766941442,70.96190373794933,114.58328559029765
NEUROBION (VITAMIN B1 + B6 + B12) TAB,245.0,4099.3099999999995,-957.21,2.15,0.05242035762874685,-23.350515086685323,113.95343537049517
XIGDUO XR (DAPAGLIFLOZIN + METFORMIN) 10/1000MG TAB,878.0,45973.2,-8418.84,7.800000000000001,0.016963528413910096,-18.312495105844278,112.5640881328092
CARVESAPH (CARVEDILOL) 12.5MG TAB,90.0,724.8,724.8,0.8,0.11025358324145537,100.0,112.49985937517577
TAMSULOSIN (ALFATAM) 400MCG CAP,90.0,1044.0,324.0,0.8,0.0765696784073507,31.03448275862069,112.49985937517577
GLYCEMET 500MG TAB,45.0,37.8,22.88,0.4,1.0471204188481678,60.52910052910053,112.49971875070312
CONZACE CAP,45.0,465.96000000000004,-62.94,0.4,0.08577064928381507,-13.507597218645376,112.49971875070312
GLITAZ (PIOGLITAZONE) 15MG TAB,379.0,5537.4,-90.75,3.4000000000000004,0.06136298007507942,-1.6388557806912993,111.47055544983661
GALVUSMET (VILDAGLIPTIN + METFORMIN) 50/500MG TAB,244.0,6422.4,-966.05,2.2,0.03424337701958099,-15.041884653712009,110.90904049589066
URSOMAX (URSODEOXYCHOLIC ACID) 300MG TAB,419.0,22974.56,-2326.54,3.8000000000000003,0.01653729857135148,-10.126592195889714,110.26312887812396
ZILTRAN-E (SILYMARIN 200MG + VITAMIN E 18.77 IU) CAP,54.0,965.6800000000001,-31.77,0.49,0.050715712555761405,-3.2899097009361276,110.20385672682302
KELTICAN CAP,230.0,5762.0,-381.3,2.09,0.03625897583139749,-6.617493925720236,110.04779423550515
DIABEE (VITAMIN B COMPLEX) CAP,220.0,528.6,143.6,2.0,0.3769317753486619,27.166099129776768,109.9999450000275
SAPHTERIDE-5 (FINASTERIDE) 5MG FC TAB,198.0,1544.4,669.24,1.8,0.11641443538998836,43.33333333333333,109.99993888892284
ROWATINEX CAP,154.0,4898.4400000000005,817.44,1.4000000000000001,0.028572361546499482,16.687761818048195,109.99992142862754
ERYSAPH (ERYTHORMYCIN) 5000MG TAB,33.0,199.18,113.38,0.30000000000000004,0.15039101664327253,56.923385882116676,109.99963333455554
APPEVIT (BUCLIZINE HCL+B-COMPLEX+IRON) CAP,2740.0,33524.6,-1711.42,24.91,0.07424847635628656,-5.104967695364001,109.9959811322368
DIOSPER (DIOSMIN HESPERIDIN) 450MG/50MG FC TAB,130.0,3285.45,3285.45,1.19,0.03620719032203101,100.0,109.24360567764231
LUSTATIN 10 (ROSUVASTATIN CALCIUM) 10MG TAB,393.0,5993.0,491.0,3.6,0.06003401927759063,8.192891706991489,109.16663634260101
CALCITROL 500 1250MG/250IU TAB,262.0,2641.04,152.04,2.4000000000000004,0.09079078776140183,5.7568230696998155,109.16662118057448
TELMIRIN 40 (TELMISARTAN) 40MG TAB,240.0,3072.0,17.46,2.2,0.07156333355019194,0.568359375,109.09085950415475
VIRBEZ (IRBESARTAN) 150MG TAB,349.0,4606.8,209.4,3.2,0.06941431670281996,4.545454545454546,109.0624659179794
RM AMLODIPINE 10MG,283.0,1945.2,-23.4,2.6,0.13348393058835611,-1.2029611351017888,108.84611198226462
INTERPHIL (IRBESARTAN) 150MG TAB,250.0,1979.25,879.25,2.3000000000000003,0.11607075269359846,44.42339269925476,108.69560491495436
ROSUSAPH-10 (ROSUVASTATIN) 10MG FC TAB,422.0,2624.15,1315.95,3.9000000000000004,0.14839900306310763,50.14766686355582,108.20510046023064
FOLIDYN (FOLIC ACID) 5MG CAP,42.0,236.04000000000002,-21.42,0.39,0.16495368608044664,-9.07473309608541,107.69203155889345
D3 INTENSE (CHOLECALCIFEROL) 2000IU DISPERSIBLE TAB,172.0,1651.2,1651.2,1.6,0.0968054211035818,100.0,107.49993281254199
MUCOSTA TAB,129.0,3601.6800000000003,-483.75,1.2000000000000002,0.033306687982946975,-13.431232091690543,107.49991041674132
SAPHLOR-50 (LOSARTAN) 50MG TAB,365.0,675.05,437.8,3.4000000000000004,0.5011423096764684,64.85445522553886,107.35290960208539
SAPHLODINE 50/5 (LOSARTAN K + AMLODIPINE) 50MG/5MG TAB,418.0,3764.25,1778.75,3.9000000000000004,0.10349906452768601,47.25376901109119,107.17945969757443
SIMVOGET (SIMVASTATIN) 20MG TAB,150.0,1071.6,-76.77,1.4000000000000001,0.130475302889096,-7.164053751399776,107.14278061229956
TELDRA (TELMISARTAN) 80MG TAB,257.0,3855.0,346.95,2.4000000000000004,0.06221807435059886,9.0,107.08328871529635
PREGMAX M-75 (PREGABALIN+METHYLCOBALAMIN) 75MG/750MCG CAP,235.0,6345.0,-827.2,2.2,0.03466095286110411,-13.037037037037038,106.81813326448487
VEZTENOR (AMLODIPINE BESILATE + LOSARTAN POTASSIUM) 5MG/50MG FC TAB,299.0,4861.4,361.45,2.8000000000000003,0.05756342255663831,7.435100999712017,106.7856761479728
TERRAFERON (FERROUS SULFATE + FOLIC ACID + B-COMPLEX + NICOTINAMIDE) CAP,997.0,6219.38,-727.54,9.35,0.1501108572694594,-11.69795059957745,106.63100463839524
GOUTER (COLCHICINE) 500MG TAB,681.0,2338.3,193.15,6.4,0.27295602848978545,8.260274558439892,106.40623337402603
RM CLOPIDOGREL 75MG TAB,593.0,10074.11,772.3499999999999,5.6000000000000005,0.05555715392605541,7.666682218081794,105.89283823342173
PROMETIN (METOPROLOL) 50MG TAB,127.0,152.4,73.86,1.2000000000000002,0.7812500000000002,48.46456692913386,105.83324513896238
AMLOTHIX (AMLODIPINE) 10MG TAB,526.0,760.39,568.73,5.0,0.6532617358470845,74.79451334183774,105.1999789600042
ISMODIN (ISOSORBIDE DINITRATE) 60MG TAB,42.0,596.4,-3.5999999999999996,0.4,0.0670241286863271,-0.6036217303822937,104.99973750065625
LODIPEN (AMLODIPINE BESILATE) 10MG TAB,42.0,67.2,39.9,0.4,0.591715976331361,59.375,104.99973750065625
ZEFALEX (CEFALEXIN) 500MG CAP,21.0,95.76,48.09,0.2,0.20842017507294708,50.21929824561404,104.99947500262498
KLINDEX 300MG CAP,21.0,1440.6,1440.6,0.2,0.013881177123820101,100.0,104.99947500262498
RM AMOXICILLIN 500MG CAP,21.0,126.0,8.4,0.2,0.15847860538827258,6.666666666666667,104.99947500262498
RENALEAF (SAMBONG) 500MG TAB,21.0,126.0,10.21,0.2,0.15847860538827258,8.103174603174605,104.99947500262498
EUTHYROX (LEVOTHYROXINE) 100MCG TAB,277.0,3543.48,-503.23,2.64,0.07444756522621908,-14.201575851987315,104.92420268022624
AURORA (ROSUVASTATIN) 10MG FC TAB,482.0,3818.08,1938.28,4.6000000000000005,0.12033442506304479,50.76582994594142,104.78258591682913
ATORSAPH-10 (ATORVASTATIN) 10MG FC TAB,888.0,1655.19,910.87,8.49,0.5103144835545298,55.031144460756764,104.59362725634544
CARDIPRES (CARVEDILOL) 12.5MG FC TAB,1085.0,9106.24,113.74000000000001,10.4,0.11407711613050422,1.249033629686896,104.32691304548914
GLUMET XR 500MG (METFORMIN HCI) TAB,125.0,1296.0,-140.0,1.2000000000000002,0.09250693802035154,-10.802469135802468,104.16657986118344
CORALAN 5MG TAB,104.0,2808.0,383.76,1.0,0.0355998576005696,13.666666666666666,103.999896000104
RETABION ( B-COMPLEX) TAB,498.0,952.58,464.53999999999996,4.800000000000001,0.5013683177003907,48.76650779986982,103.74997838542114
MEDPIN-5 (AMLODIPINE) 5MG TAB,372.0,595.2,-102.3,3.6,0.6012024048096192,-17.187499999999996,103.3333046296376
ANGEL-50 (LOSARTAN POTASSIUM) 50MG TAB,124.0,244.03,18.35,1.2000000000000002,0.48933654120621467,7.519567266319715,103.33324722229398
CLOVIXA (CLOPIDOGREL BISULFATE) 75MG TAB,808.0,15505.71,1365.71,7.83,0.05047203926376573,8.807787582767897,103.19283484127268
REGIVASC (AMLODIPINE BESILATE) 10MG TAB,624.0,1241.4,997.55,6.050000000000001,0.4849893783317969,80.35685516352504,103.14047881975556
SAPHCLAZIDE-60 (GLICLAZIDE) 60MG TAB,237.0,2107.6,1052.95,2.3000000000000003,0.10900990568273379,49.959669766559124,103.04343345937674
VESTAR (TRIMETAZIDINE) 35MG TAB,350.0,6355.4400000000005,-1343.04,3.4000000000000004,0.053468871680998425,-21.132132472338654,102.94114619378051
XYCLOVIRAX (ACICLOVIR) 400MG TABLET,41.0,424.76,158.26,0.4,0.09408222786715591,37.25868725868725,102.49974375064062
NORMAX (METFORMIN HYDROCHLORIDE) 500MG ER TAB,225.0,1504.49,86.99,2.2,0.14601543781401616,5.782025802763727,102.27268078514508
B-PLEX (VIT B1+B6+B12) CAP,414.0,1614.13,434.23,4.05,0.2502811800912136,26.90179849206693,102.22219698217359
DOXOFAR (DOXOFYLLINE) 400MG TAB,235.0,2674.05,320.43000000000006,2.3000000000000003,0.08593793786313449,11.98294721489875,102.1738686200571
FENOFLEX (FENOFIBRATE) 160MG,245.0,8004.0,-1127.01,2.4000000000000004,0.029976019184652283,-14.080584707646176,102.08329079862881
LIVOLIN (PHOSPHOLIPIDS+MULTIVITAMINS) CAP,225.0,6007.81,-492.67,2.21,0.03677192421988612,-8.200492359112555,101.80990868329923
COMXICLA (CO-AMOXICLAV) 625MG TAB,122.0,2241.4,1243.8,1.2000000000000002,0.05350931953981986,55.492103149817076,101.66658194451504
PROGLIN 50MG TAB,61.0,1402.0700000000002,-287.14,0.6000000000000001,0.04277556374628388,-20.47971927221893,101.6664972225046
VIRBEZ (IRBESARTAN) 300MG TAB,363.0,6534.0,308.55,3.6,0.05506607929515418,4.722222222222222,100.83330532408185
NATRAZOL (LOSARTAN) 100MG TAB,401.0,1604.0,802.0,4.0,0.24875621890547264,50.0,100.24997493750627
LODIPEX (AMLODIPINE BESILATE) 10MG TAB,240.0,520.0,340.8,2.4000000000000004,0.45941807044410427,65.53846153846155,99.99995833335068
GLUMET 500MG TAB,80.0,768.0,5.6,0.8,0.10405827263267431,0.7291666666666666,99.99987500015624
TASCIT 15MEQ (POTASSIUM CITRATE,80.0,1656.96,-416.64,0.8,0.048257890165041985,-25.144843568945536,99.99987500015624
TERRAFERON CAP,80.0,485.6,-55.83,0.8,0.1644736842105263,-11.497116968698515,99.99987500015624
RM COLCHICINE 500MG TAB,60.0,198.24,16.44,0.6000000000000001,0.30175015087507545,8.292978208232446,99.9998333336111
AMLOSAPH 5 (AMLODIPINE) 5MG TAB,60.0,96.0,84.0,0.6000000000000001,0.6211180124223604,87.5,99.9998333336111
VASTAREL OD (TRIMETAZIDINE DIHYDROCHLORIDE) 80MG,60.0,2721.6,2721.6,0.6000000000000001,0.022040996253030642,100.0,99.9998333336111
POTEN CEE PLUS ZINC (ASCORBIC ACID + ZINC,60.0,384.0,11.02,0.6000000000000001,0.15600624024961,2.8697916666666665,99.9998333336111
GETZAR (LOSARTAN POTASSIUM) 100MG TAB,60.0,874.4,-189.15,0.6000000000000001,0.06857142857142857,-21.631976212259836,99.9998333336111
KENZAR (LOSARTAN POTASSIUM) 100MG FC TAB,40.0,504.0,25.76,0.4,0.07930214115781127,5.111111111111112,99.999750000625
MOSEGOR VITA CAP,40.0,1704.0,-202.0,0.4,0.02346866932644919,-11.854460093896714,99.999750000625
BISCORE 2.5 FC TAB,40.0,448.0,-56.0,0.4,0.08920606601248886,-12.5,99.999750000625
MEDIFORTAN(AS)CAP,40.0,552.0,-17.2,0.4,0.07241129616220131,-3.115942028985507,99.999750000625
APPEBON W/ IRON (VITAMINS-B COMPLEX + IRON + BUCLIZINE HCI) CAP,40.0,610.72,-151.68,0.4,0.06545359340227778,-24.83625884202253,99.999750000625
LEGALON (MILK THISTLE) 140MG TAB,40.0,1176.0,-120.0,0.4,0.034002040122407345,-10.204081632653061,99.999750000625
TELMIBET (TELMISARTAN) 80MG TAB,40.0,224.0,97.34,0.4,0.17825311942959002,43.455357142857146,99.999750000625
ASCOZIN (ASCORBIC ACID+ZINC) CAP,40.0,264.72,17.520000000000003,0.4,0.15087507543753773,6.618313689936538,99.999750000625
DICTAS (DICLOFENAC SODIUM) 50MG,30.0,36.120000000000005,21.72,0.30000000000000004,0.8237232289950578,60.132890365448496,99.99966666777777
FRIALTA (FINERENONE) 10MG,20.0,1548.0,1548.0,0.2,0.012918227619170651,100.0,99.99950000249999
ROBITUSSIN L-GEL (GUAIFENESIN) 200MG CAP,20.0,188.0,-27.6,0.2,0.10626992561105209,-14.680851063829788,99.99950000249999
BAROLE 20 (RABEPRAZOLE SODIUM) CAP,20.0,782.88,-101.32,0.2,0.02554017469479491,-12.941957899039444,99.99950000249999
DIAMICRON TAB 80MG,20.0,140.0,-18.4,0.2,0.14265335235378035,-13.142857142857142,99.99950000249999
GODEX DS (CARNITINE OROTATE + HEPATIC EXTRACT ANTITOXIC FRACTION + ADENINE HCI + MULTIVITAMINS) CAP,20.0,1328.0,-148.0,0.2,0.01505797319680771,-11.144578313253012,99.99950000249999
ENERVON (MULTIVITAMINS) TAB,20.0,98.56,-24.72,0.2,0.2025111381125962,-25.08116883116883,99.99950000249999
GLIMESAPH T4 (GLIMEPIRIDE) 4MG TAB,20.0,112.0,56.0,0.2,0.17825311942959002,50.0,99.99950000249999
FUROSEMIDE 20MG TAB,20.0,56.0,46.0,0.2,0.3558718861209964,82.14285714285714,99.99950000249999
SULTAM (TAMSULOSIN HCL) 400MCG E.C TAB,20.0,312.0,156.0,0.2,0.06406149903907753,50.0,99.99950000249999
ISORDIL ORAL (ISOSORBIDE DINITRATE) 10MG TAB,20.0,352.0,-36.6,0.2,0.05678591709256105,-10.397727272727273,99.99950000249999
MUCOSUL (CARBOCISTEINE) 500MG CAP,20.0,80.0,61.0,0.2,0.24937655860349126,76.25,99.99950000249999
MYREFEN (MEFENAMIC ACID) 500MG CAP,20.0,44.76,29.16,0.2,0.4448398576512456,65.14745308310992,99.99950000249999
HARVIMIDE (LOPERAMIDE) 2MG CAP,10.0,27.0,21.5,0.1,0.36900369003690037,79.62962962962963,99.99900000999989
PIOSTAL (PIOGLITAZONE) 30MG TAB,10.0,72.0,40.0,0.1,0.1386962552011096,55.55555555555556,99.99900000999989
TOLAK ANGIN (HERBAL SUPPLEMENT) 15ML SACH,10.0,123.75,-3.25,0.1,0.08074283407347599,-2.6262626262626263,99.99900000999989
ENERVON Z PLUS TAB,10.0,90.0,90.0,0.1,0.1109877913429523,100.0,99.99900000999989
MYRA ULTIMATE (ASTAXANTHIN + LYCOPENE + VITAMIN E) CAP,5.0,98.56,7.66,0.05,0.05070479667376534,7.771915584415584,99.9980000399992
DIATABS CAP,4.0,32.64,4.04,0.04,0.12239902080783355,12.377450980392158,99.99750006249843
AUGMENTIN 375MG TAB,4.0,173.15,4.71,0.04,0.02309602171026041,2.7201848108576376,99.99750006249843
CALCIFESAPH ( CALCIUM+VITAMIN D3) TAB,639.0,1920.27,988.32,6.4,0.33217935609107946,51.46776234592011,99.84373439941649
BRELVASTIN (ATORVASTATIN) 20MG,752.0,2105.6,1203.2,7.6000000000000005,0.35964414158622005,57.14285714285715,98.94735540166376
ROSULIP (ROSUVASTATIN) 10MG TAB,277.0,2042.92,1104.03,2.8000000000000003,0.13687112605830712,54.041763749926574,98.92853609695138
LIVERPRIME (SILYBIN-PHOSPHATIDYLCHOLINE + MULTIVITAMINS + ZINC) CAP,136.0,3898.56,-548.0799999999999,1.3800000000000001,0.0353851597716888,-14.058524173027989,98.55065322416432
RESTOR-F (MULTIVITAMINS + MINERALS) CAPSULE,59.0,1137.99,-123.21,0.6000000000000001,0.05269675651463654,-10.82698441989824,98.33316944471757
MEGYXAN (MEFENAMIC ACID) 500MG CAP,59.0,112.73,68.69,0.6000000000000001,0.5294273360981206,60.933203228954135,98.33316944471757
CLOVIX (CLOPIDOGREL) 75MG FC TAB,393.0,7467.0,344.66999999999996,4.0,0.05354035604336768,4.615910004017677,98.24997543750614
OSCIVIT (CALCIUM CARBONATE + VIT D3,275.0,1078.0,324.56,2.8000000000000003,0.2590673575129534,30.10760667903525,98.21425063776762
TORVASTATIN 20MG TAB,420.0,684.2,314.6,4.3,0.6245461147421931,45.98070739549839,97.67439588967538
ITORVAZ 20 (ATORVASTATIN) 20MG FC TAB,1151.0,13449.28,1363.78,11.8,0.08766012831065562,10.140171072354802,97.54236461505384
DAFLON (DIOSMIN + HEPERIDIN) 500MG TAB,97.0,3473.12,-569.63,1.0,0.028784267670661924,-16.40110333072281,96.999903000097
ATORSAPH-40 (ATORVASTATIN) 40MG FC TAB,213.0,1107.6,702.9,2.2,0.1982339160209047,63.46153846153847,96.81813780993734
SAPHORMIN T500 (METFORMIN HCL) 500MG TAB,260.0,237.44,142.34,2.7,1.124344132589323,59.94777628032345,96.29626063101458
MEDIFORTAN-AS (MULTIVITAMINS + BUCLIZINE HCI ) CAP,937.0,15770.0,-1202.25,9.74,0.061724717897760045,-7.623652504755865,96.20122215593202
XIGDUO XR (DAPAGLIFLOZIN + METFORMIN HCI) 5MG/1000MG TAB,211.0,6709.8,-884.0899999999999,2.2,0.032777115613825986,-13.176100628930815,95.90904731406938
RM TRIMETAZIDINE 35MG TAB,1492.0,16673.6,1385.94,15.600000000000001,0.0934736236608106,8.312182132232993,95.64101951019106
LIVERPRIME CAP,43.0,1331.5,-74.41999999999999,0.45,0.03378505199144112,-5.589185129553135,95.55534321034843
ROZATIN-10 (ROSUVASTATIN) 10MG TAB,105.0,732.5,444.0,1.1,0.1499454743729553,60.61433447098976,95.45445867776483
RM MONTELUKAST SODIUM 10MG TAB,42.0,1085.44,37.12,0.44000000000000006,0.04052013113787896,3.4198113207547167,95.45432851288973
STIMMUPRO 250MG CAP,62.0,821.36,18.46,0.65,0.07907446381430883,2.247491964546606,95.384468639279
GLYXAMBI FC TAB 25MG/5MG,381.0,26669.88,-3388.2,4.0,0.014995943597256943,-12.704219141593438,95.24997618750595
AMLOTHIX (AMLODIPINE) 5MG TAB,399.0,646.4,495.37,4.2,0.645557946510913,76.63521039603961,94.99997738095776
Febulas (Febuxostat) 40mg tab,38.0,440.8,440.8,0.4,0.09066183136899367,100.0,94.99976250059375
NEBIL (NEBIVOLOL) 5MG TAB,38.0,638.4,16.72,0.4,0.06261740763932375,2.619047619047619,94.99976250059375
ISOPRINOSINE (INOSINE ACEDOBEN DIMEPRANOL) 500MG TAB,19.0,403.71,-109.64,0.2,0.04951598128295909,-27.158108543261257,94.99952500237498
TMZ-MR (TRIMETAZIDINE HCL) 35MG TAB,1521.0,20171.75,-1439.41,16.1,0.07975093930260034,-7.135771561713783,94.47204382161217
DIAMICRON MR (GLICAZIDE) 60MG TAB,321.0,7364.28,-1126.3899999999999,3.4000000000000004,0.046147498262682426,-15.295317396948512,94.41173693772441
CARVID (CARVEDILOL) 6.25MG TAB,904.0,8597.84,-1489.25,9.600000000000001,0.11153141933025383,-17.32121090878639,94.16665685763991
RETAZART (LOSARTAN) 50MG TAB,304.0,616.0,357.6,3.24,0.5232220140817777,58.05194805194805,93.82713153483594
DAJIO (DAPAGLIFLOZIN) 10MG TAB,75.0,2028.0,86.25,0.8,0.039432176656151424,4.252958579881657,93.74988281264648
PHILSTAT (SIMVASTATIN) 20MG FILM COATED TAB,75.0,217.0,160.9,0.8,0.3673094582185491,74.14746543778801,93.74988281264648
SORBANCE-5 (ISOSORBIDE DINITRATRE) 5MG TAB,131.0,964.1600000000001,57.95,1.4000000000000001,0.14499357885579353,6.010413209425821,93.57136173474161
ZYDUSATORVA (ATORVASTATIN) 20MG,860.0,6779.6,-935.1599999999999,9.200000000000001,0.13551732264906907,-13.793734143607288,93.4782507088858
GOUTSAPH (COLCHICINE) 500MCG TAB,551.0,1340.82,646.56,5.9,0.4381014613282642,48.22123775003356,93.38981467969242
DAFLON 500MG TAB,56.0,2162.4,-269.2,0.6000000000000001,0.02773925104022192,-12.449130595634479,93.33317777803701
JANUMET 50/1000MG TAB,56.0,1456.0,201.04000000000002,0.6000000000000001,0.041191816559110264,13.80769230769231,93.33317777803701
CARDIPRES (CARVEDILOL) 25MG FC TAB,205.0,2660.0,344.73,2.2,0.08263841935241531,12.959774436090227,93.18177582646553
ALLURASE (ALLOPURINOL) 300MG TAB,40.0,568.4399999999999,-7.56,0.43000000000000005,0.07558844727266337,-1.3299556681443951,93.02303948130353
BISCORE 2.5 (BISOPROPOL FUMARATE) 2.5MG FC TAB,316.0,3539.2,-442.4,3.4000000000000004,0.0959747078416982,-12.5,92.94114913495612
ROSUSTAT 10 (ROSUVASTATIN CALCIUM) FC TAB,130.0,2756.0,-403.0,1.4000000000000001,0.05077246681656633,-14.622641509433961,92.85707653065961
ATORVEX (ATORVASTATIN) 20MG,463.0,4092.44,3282.19,5.0,0.12202741223788512,80.20129800314727,92.5999814800037
EPERISONE HCL (PERISPA) 50MG,74.0,2005.3799999999999,222.06000000000003,0.8,0.03987678074749026,11.073213056877004,92.49988437514452
IMMUNPRO 500MG TAB,1132.0,7852.49,-912.8299999999999,12.25,0.15575848661239913,-11.624720311646369,92.40815572178322
FENO-TG (FENOFIBRATE) 160MG FCT,240.0,3552.0,1735.4099999999999,2.6,0.07314465762673719,48.85726351351351,92.30765680474738
ATENURIX (FEBUXOSTAT) 40MG FCT,550.0,10543.86,-844.34,6.0,0.056872792624736254,-8.007883260968942,91.66665138889144
ROSUSTAT 20 (ROSUVASTATIN CALCIUM) FC TAB,55.0,1650.0,-60.010000000000005,0.6000000000000001,0.03635041802980735,-3.6369696969696976,91.6665138891435
BIOGIC (PARACETAMOL) 500MG TAB,55.0,88.0,16.5,0.6000000000000001,0.6772009029345374,18.75,91.6665138891435
NEBILET 5MG TAB,55.0,825.0,-99.0,0.6000000000000001,0.07267441860465117,-12.0,91.6665138891435
VESSEL DUE-F 250 LSU (SULODEXIDE,767.0,40589.689999999995,-4631.94,8.39,0.020666001939007958,-11.41161708798466,91.41834428863596
